Topic,Site_Url,Pillar Post Title,Pillar Post Dimesion,Pillar Post Url,Keyword Cluster,Keyword,Language,Used,API Key,Status,Post_Url,Post_ID,Human_Context
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,5. デジタル・ミニマリズム (Digital Minimalism),https://www.minimal-desk-studio.com/digital-minimalism/,"デスクトップ 整理術, デジタルミニマリズム 方法, ウルトラワイド 生産性",ミニマリスト 壁紙 4K PC,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,6. バイオフィリックデザイン (Biophilic Design),https://www.minimal-desk-studio.com/biophilic-design/,"デスク 觀葉植物, デスク アロマ 集中力, メカニカルキーボード 仕事",デスクに置く 観葉植物 初心者,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,6. バイオフィリックデザイン (Biophilic Design),https://www.minimal-desk-studio.com/biophilic-design/,"デスク 觀葉植物, デスク アロマ 集中力, メカニカルキーボード 仕事",サンスベリア 卓上 サイズ おすすめ,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,6. バイオフィリックデザイン (Biophilic Design),https://www.minimal-desk-studio.com/biophilic-design/,"デスク 觀葉植物, デスク アロマ 集中力, メカニカルキーボード 仕事",デスク 香り 集中 アロマディフューザー,Japanese,USED,zbvQUVDnXYa62fl4TTLT1XKQ,USED,https://www.minimal-desk-studio.com/desk-aroma-focus-diffuser/,1752,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,6. バイオフィリックデザイン (Biophilic Design),https://www.minimal-desk-studio.com/biophilic-design/,"デスク 觀葉植物, デスク アロマ 集中力, メカニカルキーボード 仕事",メカニカルキーボード 静音軸 オフィス,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,6. バイオフィリックデザイン (Biophilic Design),https://www.minimal-desk-studio.com/biophilic-design/,"デスク 觀葉植物, デスク アロマ 集中力, メカニカルキーボード 仕事",天然素材 デスクオーガナイザー 木製,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,7. 集中とフローの心理学 (Psychology of Flow),https://www.minimal-desk-studio.com/psychology-of-flow/,"集中力 デスク 整理, 生産性向上 ワークスペース, フロー状態 環境",ゾーンに入る方法 仕事 集中,Japanese,USED,zbvQUVDnXYa62fl4TTLT1XKQ,USED,https://www.minimal-desk-studio.com/zone-hairu-houhou-shigoto-shuuchuu/,2086,"觸發：我們辦公室每個人的工作習慣差距很大，有些人喜歡安靜，有些人則喜歡聽著音樂。而就算是喜歡聽音樂的人，喜好的種類也差距很大，有些人喜歡輕音樂，有些人則喜歡節奏強烈的舞曲。
痛點：當人們和不同工作習慣的人同處一室時，難免會受到干擾，即使戴著耳機，有時候仍會聽到其他人的聲音。
細節：我們工作室有個人嗓門特別大，即使他只是在會議室裡，聲音依舊有很強的穿透力。我是個不喜歡戴耳機，且在安靜的環境比較能專心的人，每次他開會的時候，我就會覺得工作狀態受到了干擾。
結論：後來，我開始使用冥想的技巧，並且會在假日時刻意到一些較為吵雜的環境（例如咖啡廳）做一些需要專心的事情，例如寫這篇部落格文章，或是為了跟上時代學習AI的使用。
證據：後來，我發現經過一段時間的訓練，我漸漸可以將人聲當成「白噪音」來看待，不僅不會降低我的工作效率，反而在有一定背景音的狀況下我不會因為感到昏昏欲睡而降低工作效率。"
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,7. 集中とフローの心理学 (Psychology of Flow),https://www.minimal-desk-studio.com/psychology-of-flow/,"集中力 デスク 整理, 生産性向上 ワークスペース, フロー状態 環境",集中力を維持する デスク配置,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップの究極ガイド,7. 集中とフローの心理學 (Psychology of Flow),https://www.minimal-desk-studio.com/psychology-of-flow/,"集中力 デスク 整理, 生産性向上 ワークスペース, フロー状態 環境",ポモドーロテクニック アプリ デスク,Japanese,USED,zbvQUVDnXYa62fl4TTLT1XKQ,USED,https://www.minimal-desk-studio.com/pomodoro-desktop-apps-guide/,1763,
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップ的究極ガイド,7. 集中とフローの心理學 (Psychology of Flow),https://www.minimal-desk-studio.com/psychology-of-flow/,"集中力 デスク 整理, 生産性向上 ワークスペース, フロー状態 環境",机の上が綺麗な人の特徴 心理,Japanese,USED,zbvQUVDnXYa62fl4TTLT1XKQ,USED,https://www.minimal-desk-studio.com/desk-clean-psychology-features-japan/,2090,"觸發：我曾和我的某一任女友是同事，而我們兩個對於辦公桌的習慣非常不同。我喜歡辦公桌整潔乾淨，我桌上通常只有電腦、鍵盤與滑鼠、水杯、一包衛生紙。而她的桌上則是除了辦公用品外堆滿了各種娃娃與公仔、各種凌亂的文件以及一些看起來像是垃圾的東西。
痛點：我有時光是看著她的辦公桌就會感到十分痛苦，總有一種想幫他收拾的衝動。但她卻嚴格禁止我動她的辦公桌，她說這樣會害她找不到東西。
細節：但她說的也是事實，不論她的辦公桌如何雜亂，她卻從來沒有找不到東西過，甚至是一般人時常弄不見的那種用了很久、已經變得很小塊的橡皮擦，她都能精準地找到。
結論：後來，觀察了辦公室裡許多人的辦公桌後。我想，這就是所謂的「文科大腦」與「理科大腦」的差別。
證據：根據我的相處經驗，桌面整潔的人，要嘛是那些更重視效率與邏輯的工程師，要嘛是那些工作與生活分得很開的人，其中一個人甚至我在整整三個月後才知道原來前段時間他正在談離婚，可他的工作表現卻完全正常。而那些喜歡在桌上放各種飾品的人，則通常是那些更需要「靈感」的崗位，如美術、文案等，或者是那種會將生活情緒帶入工作的類型，當他們生活中碰上好事時，他們的工作效率會有爆發性的增長，但碰上壞事時則容易一蹶不振，或是直接請假不來。"
ミニマリスト・デスクセットアップ,https://www.minimal-desk-studio.com/,ミニマリスト・デスクセットアップ的究極ガイド,7. 集中とフローの心理學 (Psychology of Flow),https://www.minimal-desk-studio.com/psychology-of-flow/,"集中力 デスク 整理, 生産性向上 ワークスペース, フロー状態 環境",作業効率 爆上げ ワークスペース,Japanese,否,zbvQUVDnXYa62fl4TTLT1XKQ,None,,,"觸發：離職後，我成了個自由工作者，有一段時間我曾在家裡工作。
痛點：而我發現我的工作效率差了好多，你知道的，家裡總是充滿各種誘惑，柔軟的床、舒適的沙發、電視機、新買的Swich2......
細節：特別是吃完午飯後的午休，以往在公司趴著休息還不至於睡得太熟，但現在躺到床上一不小心起來可能已經是下午四點以後了。
結論：因此，在家工作了幾個月後我意識到，我需要改變我的工作環境。為此我開始嘗試在咖啡廳、網咖等地方工作......又過了幾個月，最後我決定在離家走路十分鐘的地方租下一間小型的個人辦公室。
證據：雖然工作效率這件事情無法量化，但我確實比以前更能專心了。寫一篇文章的時間從一個早上縮短到依舊是一個早上，但是多了吃早餐以及泡一杯咖啡的時間。而最重要的，我的午休不會在莫名其妙的就到下午四點了。"
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,1. Psychological Foundations & Anxiety,https://www.global-urban-legends.com/psychological-foundations-anxiety/,"psychology of urban legends, why do urban legends spread, FOAF effect folklore",evolutionary purpose of scary stories,English,Active,qrdRo66J7PyzH5w3Oyggfqzo,Active,,,"觸發：在中國，有一句話叫做「民國之後不許成精」，大概意思是說當大清帝國滅亡，社會進入現代化之後，不可以再有那些關於精靈、怪物之類的傳說。
痛點：當然，中國是一個由共產黨統治的高壓社會，因此即使有這類傳說，他們也可以很輕鬆地透過官方媒體或壓力讓傳說消失。
細節：也因此，中國的鬼怪故事從很久遠以前的「山海經」、「聊齋誌異」等等由動物、鬼怪為主的變成了以帶有怨氣的死人，例如鬼新娘等等。
結論：這似乎某種程度上反映了人們對於恐怖故事心理學上的演進，以前人們相信動物、鬼怪是他們生活中麻煩與恐懼的來源，但隨著科技進步，人們反而更多轉向了靈能、死後世界的超能力概念。
證據：其實不只中國，縱觀全世界的傳說，你也可以發現這類現象，從早期遠古與部落時代，人們的傳說大多是吃人的妖怪（例如有名的溫迪戈）；到後來農耕時代，人們的傳說變成造成乾旱或是疾病、群體排斥（例如各地的祈雨儀式、吸血鬼傳說）；再到工業時代，人們對於科技失控的想像（例如哥吉拉、外星人入侵）；最後則是網路時代對於社會體制崩壞的擔憂（例如生化危機、喪屍等等）"
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,1. Psychological Foundations & Anxiety,https://www.global-urban-legends.com/psychological-foundations-anxiety/,"psychology of urban legends, why do urban legends spread, FOAF effect folklore",friend of a friend effect sociology,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,1. Psychological Foundations & Anxiety,https://www.global-urban-legends.com/psychological-foundations-anxiety/,"psychology of urban legends, why do urban legends spread, FOAF effect folklore",urban legends as social control,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,1. Psychological Foundations & Anxiety,https://www.global-urban-legends.com/psychological-foundations-anxiety/,"psychology of urban legends, why do urban legends spread, FOAF effect folklore",why brains believe scary myths,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,1. Psychological Foundations & Anxiety,https://www.global-urban-legends.com/psychological-foundations-anxiety/,"psychology of urban legends, why do urban legends spread, FOAF effect folklore",psychological triggers of viral folklore,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,2. Liminal Spaces & Modern Isolation,https://www.global-urban-legends.com/liminal-spaces-modern-isolation/,"the backrooms explained, liminal spaces horror psychology, uncanny architecture folklore",why empty malls are scary,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,2. Liminal Spaces & Modern Isolation,https://www.global-urban-legends.com/liminal-spaces-modern-isolation/,"the backrooms explained, liminal spaces horror psychology, uncanny architecture folklore",liminal space photography aesthetics,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,2. Liminal Spaces & Modern Isolation,https://www.global-urban-legends.com/liminal-spaces-modern-isolation/,"the backrooms explained, liminal spaces horror psychology, uncanny architecture folklore",psychology of empty hallways,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,2. Liminal Spaces & Modern Isolation,https://www.global-urban-legends.com/liminal-spaces-modern-isolation/,"the backrooms explained, liminal spaces horror psychology, uncanny architecture folklore",dreamcore and weirdcore origins,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,2. Liminal Spaces & Modern Isolation,https://www.global-urban-legends.com/liminal-spaces-modern-isolation/,"the backrooms explained, liminal spaces horror psychology, uncanny architecture folklore",feeling of being watched in empty buildings,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,3. Cryptids & Biological Anomalies,https://www.global-urban-legends.com/cryptids-biological-anomalies/,"mothman sightings history, chupacabra origins, cryptozoology vs folklore",cryptids vs urban legends differences,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/cryptids-vs-urban-legends-differences-mothman/,1538,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,3. Cryptids & Biological Anomalies,https://www.global-urban-legends.com/cryptids-biological-anomalies/,"mothman sightings history, chupacabra origins, cryptozoology vs folklore",historical evidence of the mothman,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/historical-evidence-of-the-mothman/,1525,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,3. Cryptids & Biological Anomalies,https://www.global-urban-legends.com/cryptids-biological-anomalies/,"mothman sightings history, chupacabra origins, cryptozoology vs folklore",local legends of cryptids map,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/local-legends-of-cryptids-map-analysis/,1529,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,3. Cryptids & Biological Anomalies,https://www.global-urban-legends.com/cryptids-biological-anomalies/,"mothman sightings history, chupacabra origins, cryptozoology vs folklore",biological explanation for cryptid sightings,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/biological-explanation-for-cryptid-sightings/,1533,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,3. Cryptids & Biological Anomalies,https://www.global-urban-legends.com/cryptids-biological-anomalies/,"mothman sightings history, chupacabra origins, cryptozoology vs folklore",cultural impact of cryptozoology,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/cultural-impact-of-cryptozoology/,1542,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,"slender man origins, best creepypastas of all time, digital folklore evolution",creepypasta wiki best stories,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,"slender man origins, best creepypastas of all time, digital folklore evolution",evolution of internet horror characters,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/evolution-of-internet-horror-characters-from-chain-mail-to-ai/,1597,"觸發：我的小時候是電子郵件剛開始興起的年代，那時總會收到一些「必須在限時期間內轉發給多少人，不然就會受到詛咒。」的電子郵件。
痛點：雖然我並不相信，但電子郵件裡繪聲繪影的描述還是讓小時候的我有些害怕，特別是一些可能涉及家人的詛咒，我都會想說：「萬一是真的，我自己無所謂，但可千萬不要禍害到我的家人啊。」
細節：有一次，我們班上集體收到了某個同學轉發來的郵件，而其中一個人隔天真的就沒來上學，我們都有些害怕，幸好後來證實他只是感冒。他甚至連那封郵件都沒看到。
結論：而後來隨著科技越來越發達，網路恐怖故事傳遞的媒介與方式也越來越多，例如有名的瘦長人。或是一些謠傳隨著電子遊戲而傳播的詛咒。後來甚至有些故事因其精彩的世界觀而被改編成了遊戲或電影。
證據：例如現在十分有名的SCP基金會，就有著一套屬於自己龐大的世界觀與設定，並被改編成電影與遊戲。近年興起的還有所謂的「偽人」系列，誕生出不少「辨認偽人」的遊戲或是漫畫相關作品。"
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,"slender man origins, best creepypastas of all time, digital folklore evolution",influence of slender man on real world,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,"slender man origins, best creepypastas of all time, digital folklore evolution",digital folklore and lost media,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/digital-folklore-and-lost-media-gone-forever/,1602,"觸發：在我青少年的時候，我曾經是一個部落格的忠實讀者，那個部落格是私人創建的，都是一些作者自己寫的短篇故事，大多是關於東南亞一帶的巫術。
痛點：但當我長大後，某天想跟人分享那個故事再回去看時，那個部落格已經不存在了。
細節：我特別喜歡的是裡頭一篇關於台灣的恐怖故事，內容是關於台灣日據時期原住民被日本人殺害後利用薩滿巫術復仇的故事。
偏見：隨著科技的進步，人們不再相信「超自然力量」的存在，但我更傾項所謂的「超自然」只是人類還沒發現或還沒證實存在的力量。也許有一天人類真的會發現死後有一個世界，而那個世界擁有影響現世的力量也說不定呢？
證據：就像在富蘭克林發現電力前，電力可能也是那個時代的「超自然」力量。"
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,"slender man origins, best creepypastas of all time, digital folklore evolution",modern internet ghost stories 2026,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/modern-internet-ghost-stories-2026/,1551,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,4. Digital Folklore & Creepypastas,https://www.global-urban-legends.com/digital-folklore-creepypastas/,The Backrooms origin,how did the backrooms creepypasta start,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/how-did-the-backrooms-creepypasta-start/,1564,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,5. Rituals & Forbidden Games,https://www.global-urban-legends.com/rituals-forbidden-games/,"bloody mary ritual legend, forbidden urban legend games, legend tripping psychology",history of spirit summoning games,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/history-of-spirit-summoning-games/,1585,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,5. Rituals & Forbidden Games,https://www.global-urban-legends.com/rituals-forbidden-games/,"bloody mary ritual legend, forbidden urban legend games, legend tripping psychology",hitori kakurenbo instructions safety,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/hitori-kakurenbo-instructions-safety-guide/,1580,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,5. Rituals & Forbidden Games,https://www.global-urban-legends.com/rituals-forbidden-games/,"bloody mary ritual legend, forbidden urban legend games, legend tripping psychology",psychology of legend tripping,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/psychology-of-legend-tripping-guide/,1555,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,5. Rituals & Forbidden Games,https://www.global-urban-legends.com/rituals-forbidden-games/,"bloody mary ritual legend, forbidden urban legend games, legend tripping psychology",mirror rituals in different cultures,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/mirror-rituals-digital-folklore-analysis/,1572,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,5. Rituals & Forbidden Games,https://www.global-urban-legends.com/rituals-forbidden-games/,"bloody mary ritual legend, forbidden urban legend games, legend tripping psychology",why teens play paranormal games,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/why-teens-play-paranormal-games-digital-seance/,1547,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",satanic panic history 1980s,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",myths about poisoned halloween candy,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",organ harvesting legend debunked,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",white van abduction rumors social media,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,6. Moral Panics & Societal Fears,https://www.global-urban-legends.com/moral-panics-societal-fears/,"moral panic urban legends, organ harvesting myths, social fear folklore",how rumors cause mass hysteria,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",japanese vs mexican female ghosts,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",pontianak vs la llorona similarities,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",global myths of the woman in white,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",cultural variations of the hookman,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,"cross cultural urban legends, kuchisake onna vs la llorona, pontianak folklore origins",universal themes in world folklore,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,7. Cross-Cultural Comparative Folklore,https://www.global-urban-legends.com/cross-cultural-comparative-folklore/,Kuchisake Onna myth,kuchisake onna origin story explained,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Cryptids & Unknown Creatures,https://www.global-urban-legends.com/,Mothman sightings,is mothman an alien or a cryptid,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Psychological Horror Origins,https://www.global-urban-legends.com/,Uncanny valley psychology,why are humans scared of uncanny valley,English,USED,qrdRo66J7PyzH5w3Oyggfqzo,USED,https://www.global-urban-legends.com/why-are-humans-scared-of-uncanny-valley/,1576,
Global Urban Legends Analysis,https://www.global-urban-legends.com/,The Global Encyclopedia of Urban Legends,Paranormal Games & Rituals,https://www.global-urban-legends.com/,Midnight game rules,history of the midnight game ritual,English,否,qrdRo66J7PyzH5w3Oyggfqzo,None,,,